tweet_id,date_time,favorites,retweets,user_followers,user_favourites
751793661361422336,2016-07-09 15:02:31,6448,3299,3768776,120161
751598357617971201,2016-07-09 02:06:27,8665,3419,3768776,120161
751583847268179968,2016-07-09 01:08:47,4837,1260,3768776,120161
751538714308972544,2016-07-08 22:09:27,5526,1437,3768776,120161
751456908746354688,2016-07-08 16:44:23,3501,1120,3768776,120161
751251247299190784,2016-07-08 03:07:09,13727,6657,3768776,120161
751205363882532864,2016-07-08 00:04:50,6920,2074,3768776,120161
751132876104687617,2016-07-07 19:16:47,5595,1475,3768776,120161
750868782890057730,2016-07-07 01:47:22,5287,1585,3768776,120161
750719632563142656,2016-07-06 15:54:42,14563,5720,3768777,120161
750506206503038976,2016-07-06 01:46:38,4909,1309,3768777,120161
750429297815552001,2016-07-05 20:41:01,14506,4915,3768777,120161
750383411068534784,2016-07-05 17:38:41,4984,1300,3768777,120161
750381685133418496,2016-07-05 17:31:49,753,37,3768778,120161
750147208377409536,2016-07-05 02:00:06,3399,1091,3768778,120161
750132105863102464,2016-07-05 01:00:05,3977,1430,3768778,120161
750117059602808832,2016-07-05 00:00:18,4725,1458,3768779,120161
750101899009982464,2016-07-04 23:00:03,3336,953,3768779,120161
750086836815486976,2016-07-04 22:00:12,2375,612,3768779,120161
750071704093859840,2016-07-04 21:00:04,8618,3782,3768779,120161
750056684286914561,2016-07-04 20:00:23,3429,1006,3768779,120161
750041628174217216,2016-07-04 19:00:33,3484,701,3768778,120161
750026558547456000,2016-07-04 18:00:41,2973,884,3768778,120161
750011400160841729,2016-07-04 17:00:26,3553,1030,3768778,120161
749996283729883136,2016-07-04 16:00:22,3319,913,3768778,120161
749981277374128128,2016-07-04 15:00:45,5594,2769,3768778,120161
749774190421639168,2016-07-04 01:17:51,5092,1489,3768778,120161
749417653287129088,2016-07-03 01:41:06,6688,1891,3768778,120161
749403093750648834,2016-07-03 00:43:15,2878,617,3768778,120161
749395845976588288,2016-07-03 00:14:27,9457,3927,3768778,120161
749317047558017024,2016-07-02 19:01:20,6038,2496,3768777,120161
749075273010798592,2016-07-02 03:00:36,6332,2349,3768777,120161
749064354620928000,2016-07-02 02:17:13,5259,1708,3768778,120161
749036806121881602,2016-07-02 00:27:45,3411,893,3768777,120161
748977405889503236,2016-07-01 20:31:43,11187,3746,3768777,120161
748932637671223296,2016-07-01 17:33:49,6425,2555,3768777,120161
748705597323898880,2016-07-01 02:31:39,3028,1059,3768777,120161
748699167502000129,2016-07-01 02:06:06,5190,1810,3768777,120161
748692773788876800,2016-07-01 01:40:41,4635,1496,3768777,120161
748575535303884801,2016-06-30 17:54:50,6663,2258,3768778,120161
748568946752774144,2016-06-30 17:28:39,2399,771,3768778,120161
748346686624440324,2016-06-30 02:45:28,5709,1404,3768778,120161
748337862848962560,2016-06-30 02:10:24,8415,4673,3768779,120161
748324050481647620,2016-06-30 01:15:31,4059,865,3768782,120161
748307329658011649,2016-06-30 00:09:04,4009,805,3768782,120161
748220828303695873,2016-06-29 18:25:21,15471,8775,3768782,120161
747963614829678593,2016-06-29 01:23:16,6360,2433,3768782,120161
747933425676525569,2016-06-28 23:23:19,7266,2881,3768783,120161
747885874273214464,2016-06-28 20:14:22,3226,1112,3768783,120161
747844099428986880,2016-06-28 17:28:22,3070,846,3768783,120161
747816857231626240,2016-06-28 15:40:07,5316,1309,3768783,120161
747651430853525504,2016-06-28 04:42:46,1510,177,3768783,120161
747648653817413632,2016-06-28 04:31:44,14119,6577,3768783,120161
747600769478692864,2016-06-28 01:21:27,2536,615,3768784,120161
747594051852075008,2016-06-28 00:54:46,4043,1199,3768784,120161
747512671126323200,2016-06-27 19:31:23,6085,1796,3768784,120161
747461612269887489,2016-06-27 16:08:30,4238,1165,3768784,120161
747439450712596480,2016-06-27 14:40:26,5942,2175,3768784,120161
747242308580548608,2016-06-27 01:37:04,0,3244,3768784,120161
747219827526344708,2016-06-27 00:07:44,5766,1779,3768784,120161
747204161125646336,2016-06-26 23:05:29,3706,1033,3768784,120161
747103485104099331,2016-06-26 16:25:26,10495,4527,3768784,120161
746906459439529985,2016-06-26 03:22:31,3158,334,3768784,120161
746872823977771008,2016-06-26 01:08:52,6556,2418,3768786,120161
746818907684614144,2016-06-25 21:34:37,5785,1933,3768786,120161
746790600704425984,2016-06-25 19:42:08,5322,1800,3768786,120161
746757706116112384,2016-06-25 17:31:25,10466,4411,3768786,120161
746726898085036033,2016-06-25 15:29:00,6622,2028,3768786,120161
746542875601690625,2016-06-25 03:17:46,5497,2095,3768786,120161
746521445350707200,2016-06-25 01:52:36,0,1103,3768786,120161
746507379341139972,2016-06-25 00:56:43,5074,1222,3768786,120161
746369468511756288,2016-06-24 15:48:42,6611,1846,3768786,120161
746131877086527488,2016-06-24 00:04:36,7539,2493,3768786,120161
746056683365994496,2016-06-23 19:05:49,3884,927,3768787,120161
745789745784041472,2016-06-23 01:25:06,4413,1201,3768787,120161
745712589599014916,2016-06-22 20:18:30,7620,2626,3768787,120161
745433870967832576,2016-06-22 01:50:58,7780,2874,3768788,120161
745422732645535745,2016-06-22 01:06:43,9367,2754,3768788,120161
745314880350101504,2016-06-21 17:58:09,7830,3113,3768789,120161
745074613265149952,2016-06-21 02:03:25,8566,3957,3768792,120161
745057283344719872,2016-06-21 00:54:33,7909,2568,3768792,120161
744995568523612160,2016-06-20 20:49:19,3265,707,3768792,120161
744971049620602880,2016-06-20 19:11:53,8608,3027,3768792,120161
744709971296780288,2016-06-20 01:54:27,6127,1757,3768792,120161
744334592493166593,2016-06-19 01:02:50,7407,2404,3768792,120161
744234799360020481,2016-06-18 18:26:18,130533,79116,3768791,120161
744223424764059648,2016-06-18 17:41:06,1857,423,3768791,120161
743980027717509120,2016-06-18 01:33:55,4530,1227,3768791,120161
743895849529389061,2016-06-17 19:59:26,3974,1079,3768791,120161
743835915802583040,2016-06-17 16:01:16,0,2372,3768791,120161
743609206067040256,2016-06-17 01:00:24,4889,1554,3768791,120161
743595368194129920,2016-06-17 00:05:25,20183,7411,3768791,120161
743545585370791937,2016-06-16 20:47:36,3851,1060,3768791,120161
743510151680958465,2016-06-16 18:26:48,8626,4165,3768791,120161
743253157753532416,2016-06-16 01:25:36,4600,1359,3768792,120161
743222593470234624,2016-06-15 23:24:09,6764,2151,3768792,120161
743210557239623680,2016-06-15 22:36:19,4186,1545,3768792,120161
742534281772302336,2016-06-14 01:49:03,7704,3989,3768792,120161
742528092657332225,2016-06-14 01:24:27,4858,2234,3768792,120161
742465774154047488,2016-06-13 21:16:49,7886,4363,3768792,120161
742423170473463808,2016-06-13 18:27:32,10771,4293,3768791,120161
742385895052087300,2016-06-13 15:59:24,7432,2251,3768791,120161
742161199639494656,2016-06-13 01:06:33,4726,1537,3768791,120161
742150209887731712,2016-06-13 00:22:53,5624,1771,3768791,120161
741793263812808706,2016-06-12 00:44:30,4959,1691,3768791,120161
741743634094141440,2016-06-11 21:27:17,8905,3121,3768793,120161
741438259667034112,2016-06-11 01:13:51,4005,935,3768793,120161
741303864243200000,2016-06-10 16:19:48,9600,3631,3768793,120161
741099773336379392,2016-06-10 02:48:49,10947,6218,3768793,120161
741067306818797568,2016-06-10 00:39:48,10295,3492,3768793,120161
740995100998766593,2016-06-09 19:52:53,6984,3131,3768793,120161
740711788199743490,2016-06-09 01:07:06,3724,1058,3768793,120161
740699697422163968,2016-06-09 00:19:04,3088,884,3768793,120161
740676976021798912,2016-06-08 22:48:46,19797,7685,3768793,120161
740373189193256964,2016-06-08 02:41:38,37704,15029,3768793,120161
740365076218183684,2016-06-08 02:09:24,2715,488,3768793,120161
740359016048689152,2016-06-08 01:45:19,3600,959,3768793,120161
740214038584557568,2016-06-07 16:09:13,7300,2211,3768793,120161
739979191639244800,2016-06-07 00:36:02,21815,6673,3768793,120161
739932936087216128,2016-06-06 21:32:13,4426,1211,3768794,120161
739844404073074688,2016-06-06 15:40:26,4128,958,3768794,120161
739623569819336705,2016-06-06 01:02:55,4163,1541,3768794,120161
739606147276148736,2016-06-05 23:53:41,5878,1867,3768794,120161
739544079319588864,2016-06-05 19:47:03,43517,24183,3768794,120161
739485634323156992,2016-06-05 15:54:48,7850,3295,3768795,120161
739238157791694849,2016-06-04 23:31:25,74885,52101,3768953,120160
738891149612572673,2016-06-04 00:32:32,115,6,3768797,120161
738885046782832640,2016-06-04 00:08:17,4114,1273,3768798,120161
738883359779196928,2016-06-04 00:01:35,3652,914,3768798,120161
738537504001953792,2016-06-03 01:07:16,5555,1751,3768798,120161
738402415918125056,2016-06-02 16:10:29,3586,949,3768798,120161
738184450748633089,2016-06-02 01:44:22,4704,1355,3768798,120161
738166403467907072,2016-06-02 00:32:39,9587,3818,3768798,120161
738156290900254721,2016-06-01 23:52:28,2760,743,3768798,120161
737826014890496000,2016-06-01 02:00:04,5735,2001,3768798,120161
737800304142471168,2016-06-01 00:17:54,10902,3887,3768798,120161
737678689543020544,2016-05-31 16:14:39,5505,1506,3768798,120161
737445876994609152,2016-05-31 00:49:32,11252,5024,3768799,120161
737322739594330112,2016-05-30 16:40:14,3939,902,3768800,120161
737310737551491075,2016-05-30 15:52:33,15990,8296,3768800,120161
736736130620620800,2016-05-29 01:49:16,4715,1958,3768801,120161
736392552031657984,2016-05-28 03:04:00,19376,8365,3768802,120161
736365877722001409,2016-05-28 01:18:00,4353,1401,3768802,120161
736225175608430592,2016-05-27 15:58:54,8859,3099,3768802,120161
736010884653420544,2016-05-27 01:47:23,8613,3334,3768802,120161
735991953473572864,2016-05-27 00:32:10,3919,1280,3768802,120161
735648611367784448,2016-05-26 01:47:51,4382,1230,3768803,120161
735635087207878657,2016-05-26 00:54:06,6750,2648,3768803,120161
735274964362878976,2016-05-25 01:03:06,9579,4679,3768803,120161
735256018284875776,2016-05-24 23:47:49,3660,987,3768805,120161
735137028879360001,2016-05-24 15:55:00,3412,1089,3768805,120161
734912297295085568,2016-05-24 01:02:00,2972,571,3768805,120161
734787690684657664,2016-05-23 16:46:51,13669,7069,3768805,120161
734776360183431168,2016-05-23 16:01:50,2727,606,3768805,120161
734559631394082816,2016-05-23 01:40:38,1639,450,3768805,120161
733828123016450049,2016-05-21 01:13:53,3911,872,3768805,120161
733822306246479872,2016-05-21 00:50:46,4003,1136,3768805,120161
733482008106668032,2016-05-20 02:18:32,3432,1059,3768805,120161
733460102733135873,2016-05-20 00:51:30,4588,1442,3768805,120161
733109485275860992,2016-05-19 01:38:16,44456,17522,3768805,120161
732732193018155009,2016-05-18 00:39:02,2657,597,3768806,120161
732726085725589504,2016-05-18 00:14:46,3841,997,3768806,120161
732585889486888962,2016-05-17 14:57:41,4004,861,3768807,120161
732375214819057664,2016-05-17 01:00:32,8792,2823,3768807,120161
732005617171337216,2016-05-16 00:31:53,16251,6115,3768807,120161
731285275100512256,2016-05-14 00:49:30,3784,1087,3768807,120161
731156023742988288,2016-05-13 16:15:54,4172,1427,3768807,120161
730924654643314689,2016-05-13 00:56:32,6656,2226,3768807,120161
730573383004487680,2016-05-12 01:40:42,5377,2422,3768807,120161
730427201120833536,2016-05-11 15:59:50,3782,1171,3768807,120161
730211855403241472,2016-05-11 01:44:07,4157,1178,3768807,120161
730196704625098752,2016-05-11 00:43:55,5319,2157,3768808,120161
729854734790754305,2016-05-10 02:05:03,4374,1256,3768808,120161
729838605770891264,2016-05-10 01:00:58,1849,426,3768808,120161
729823566028484608,2016-05-10 00:01:12,4338,1385,3768808,120161
729463711119904772,2016-05-09 00:11:16,6315,2573,3768809,120161
729113531270991872,2016-05-08 00:59:46,2049,367,3768809,120161
728986383096946689,2016-05-07 16:34:32,3443,911,3768809,120161
728760639972315136,2016-05-07 01:37:30,5069,1901,3768809,120161
728751179681943552,2016-05-07 00:59:55,3022,754,3768809,120161
728653952833728512,2016-05-06 18:33:34,3603,1167,3768809,120161
728409960103686147,2016-05-06 02:24:02,5355,2260,3768809,120161
728387165835677696,2016-05-06 00:53:27,3977,1071,3768811,120161
728046963732717569,2016-05-05 02:21:37,4697,1318,3768811,120161
728035342121635841,2016-05-05 01:35:26,4932,1867,3768811,120161
728015554473250816,2016-05-05 00:16:48,4455,1214,3768811,120161
727685679342333952,2016-05-04 02:26:00,3191,717,3768811,120161
727644517743104000,2016-05-03 23:42:26,6403,1953,3768811,120161
727524757080539137,2016-05-03 15:46:33,4872,1374,3768811,120161
727314416056803329,2016-05-03 01:50:44,3605,831,3768811,120161
727286334147182592,2016-05-02 23:59:09,3306,917,3768811,120161
727175381690781696,2016-05-02 16:38:15,4192,1538,3768811,120161
727155742655025152,2016-05-02 15:20:13,3959,1486,3768811,120161
726935089318363137,2016-05-02 00:43:25,7470,2731,3768812,120161
726887082820554753,2016-05-01 21:32:40,4176,1672,3768811,120161
726828223124897792,2016-05-01 17:38:46,3864,1122,3768811,120161
726224900189511680,2016-04-30 01:41:23,4786,1296,3768811,120161
725842289046749185,2016-04-29 00:21:01,7658,2955,3768811,120161
725786712245440512,2016-04-28 20:40:11,4511,1520,3768811,120161
725729321944506368,2016-04-28 16:52:08,5625,1995,3768810,120161
725458796924002305,2016-04-27 22:57:10,1533,698,3768810,120161
724983749226668032,2016-04-26 15:29:30,4016,1455,3768810,120161
724771698126512129,2016-04-26 01:26:53,2581,718,3768810,120161
724405726123311104,2016-04-25 01:12:38,5772,1841,3768810,120161
724049859469295616,2016-04-24 01:38:33,4708,1977,3768810,120161
724046343203856385,2016-04-24 01:24:35,2888,617,3768813,120161
724004602748780546,2016-04-23 22:38:43,4535,1783,3768813,120161
723912936180330496,2016-04-23 16:34:28,4223,1370,3768813,120161
723688335806480385,2016-04-23 01:41:59,8406,3327,3768813,120161
723673163800948736,2016-04-23 00:41:42,3279,1004,3768813,120161
723179728551723008,2016-04-21 16:00:57,5735,2100,3768813,120161
722974582966214656,2016-04-21 02:25:47,4473,1754,3768813,120161
722613351520608256,2016-04-20 02:30:23,5369,1824,3768813,120161
721503162398597120,2016-04-17 00:58:53,5066,2117,3768813,120161
721001180231503872,2016-04-15 15:44:11,2733,685,3768813,120161
720785406564900865,2016-04-15 01:26:47,3387,861,3768815,120161
720775346191278080,2016-04-15 00:46:48,2689,754,3768815,120161
720415127506415616,2016-04-14 00:55:25,4480,1669,3768815,120161
720389942216527872,2016-04-13 23:15:21,6954,2822,3768815,120161
720340705894408192,2016-04-13 19:59:42,3115,1092,3768815,120161
720059472081784833,2016-04-13 01:22:10,4207,1262,3768815,120161
720043174954147842,2016-04-13 00:17:25,5310,2240,3768815,120161
719991154352222208,2016-04-12 20:50:42,5249,1968,3768815,120161
719704490224398336,2016-04-12 01:51:36,4954,1628,3768815,120161
719551379208073216,2016-04-11 15:43:12,5501,2177,3768815,120161
719367763014393856,2016-04-11 03:33:34,3011,823,3768815,120161
719339463458033665,2016-04-11 01:41:07,4793,1393,3768815,120161
719332531645071360,2016-04-11 01:13:34,3691,1070,3768815,120161
718971898235854848,2016-04-10 01:20:33,3795,1223,3768815,120161
718939241951195136,2016-04-09 23:10:47,5694,1964,3768815,120161
718631497683582976,2016-04-09 02:47:55,20628,9060,3768815,120161
718613305783398402,2016-04-09 01:35:37,2656,539,3768815,120161
718540630683709445,2016-04-08 20:46:50,2719,1129,3768815,120161
718460005985447936,2016-04-08 15:26:28,2832,596,3768815,120161
718454725339934721,2016-04-08 15:05:29,5293,1681,3768816,120161
718246886998687744,2016-04-08 01:19:36,2097,561,3768816,120161
718234618122661888,2016-04-08 00:30:51,4201,1118,3768816,120161
717841801130979328,2016-04-06 22:29:56,2648,666,3768816,120161
717790033953034240,2016-04-06 19:04:14,3155,1263,3768816,120161
717537687239008257,2016-04-06 02:21:30,6256,2059,3768816,120161
717428917016076293,2016-04-05 19:09:17,1737,506,3768816,120161
717421804990701568,2016-04-05 18:41:02,3429,943,3768816,120161
717047459982213120,2016-04-04 17:53:31,6799,2128,3768816,120161
717009362452090881,2016-04-04 15:22:08,3565,1098,3768816,120161
716802964044845056,2016-04-04 01:41:58,4609,1311,3768816,120161
716791146589110272,2016-04-04 00:55:01,5190,1473,3768816,120161
716730379797970944,2016-04-03 20:53:33,1335,475,3768816,120161
716447146686459905,2016-04-03 02:08:05,14263,6594,3768816,120161
716439118184652801,2016-04-03 01:36:11,2562,246,3768817,120161
716285507865542656,2016-04-02 15:25:47,3025,1218,3768817,120161
716080869887381504,2016-04-02 01:52:38,5252,1926,3768817,120161
715928423106027520,2016-04-01 15:46:52,3470,985,3768817,120161
715758151270801409,2016-04-01 04:30:16,4063,1588,3768817,120161
715733265223708672,2016-04-01 02:51:22,5070,1908,3768817,120161
715704790270025728,2016-04-01 00:58:13,3038,630,3768817,120161
715696743237730304,2016-04-01 00:26:15,4237,1443,3768817,120161
715680795826982913,2016-03-31 23:22:53,4699,1808,3768817,120161
715360349751484417,2016-03-31 02:09:32,5926,1764,3768817,120161
715342466308784130,2016-03-31 00:58:29,3279,766,3768818,120161
715220193576927233,2016-03-30 16:52:36,2613,734,3768818,120161
715200624753819648,2016-03-30 15:34:51,5565,2098,3768818,120161
715009755312439296,2016-03-30 02:56:24,4527,1391,3768817,120161
714982300363173890,2016-03-30 01:07:18,4076,1162,3768817,120161
714962719905021952,2016-03-29 23:49:30,7990,4796,3768817,120161
714957620017307648,2016-03-29 23:29:14,4487,1588,3768816,120161
714631576617938945,2016-03-29 01:53:39,3554,1115,3768816,120161
714606013974974464,2016-03-29 00:12:05,3924,1036,3768816,120161
714485234495041536,2016-03-28 16:12:09,2951,1303,3768816,120161
714258258790387713,2016-03-28 01:10:13,3265,805,3768816,120161
714251586676113411,2016-03-28 00:43:43,3552,938,3768816,120161
714214115368108032,2016-03-27 22:14:49,2471,985,3768816,120161
714141408463036416,2016-03-27 17:25:54,4657,1560,3768816,120161
713919462244790272,2016-03-27 02:43:58,3545,867,3768816,120161
713909862279876608,2016-03-27 02:05:49,2066,613,3768817,120161
713900603437621249,2016-03-27 01:29:02,3049,827,3768817,120161
713761197720473600,2016-03-26 16:15:05,5289,1536,3768817,120161
713411074226274305,2016-03-25 17:03:49,4778,1432,3768816,120161
713177543487135744,2016-03-25 01:35:51,7817,3167,3768816,120161
713175907180089344,2016-03-25 01:29:21,4831,1622,3768817,120161
712809025985978368,2016-03-24 01:11:29,20286,7555,3768817,120161
712717840512598017,2016-03-23 19:09:09,13412,5591,3768818,120161
712668654853337088,2016-03-23 15:53:42,4509,1363,3768818,120161
712438159032893441,2016-03-23 00:37:48,5773,1745,3768818,120161
712309440758808576,2016-03-22 16:06:19,269,26,3768819,120161
712097430750289920,2016-03-22 02:03:52,4123,1165,3768819,120161
712092745624633345,2016-03-22 01:45:15,3197,1011,3768819,120161
712085617388212225,2016-03-22 01:16:55,3515,554,3768819,120161
712065007010385924,2016-03-21 23:55:01,2443,698,3768976,120160
711998809858043904,2016-03-21 19:31:59,0,138,3768820,120161
711968124745228288,2016-03-21 17:30:03,8738,2584,3768819,120161
711743778164514816,2016-03-21 02:38:34,3086,1097,3768819,120161
711732680602345472,2016-03-21 01:54:29,9713,4621,3768819,120161
711694788429553666,2016-03-20 23:23:54,35709,20400,3768819,120161
711652651650457602,2016-03-20 20:36:28,4208,1032,3768819,120161
711363825979756544,2016-03-20 01:28:47,3981,1281,3768819,120161
711306686208872448,2016-03-19 21:41:44,3584,812,3768819,120161
711008018775851008,2016-03-19 01:54:56,3255,703,3768819,120161
710997087345876993,2016-03-19 01:11:29,4943,1554,3768819,120161
710844581445812225,2016-03-18 15:05:29,2765,775,3768819,120161
710833117892898816,2016-03-18 14:19:56,2928,603,3768819,120161
710658690886586372,2016-03-18 02:46:49,2513,633,3768819,120161
710609963652087808,2016-03-17 23:33:12,5201,2613,3768820,120161
710588934686908417,2016-03-17 22:09:38,4947,2099,3768821,120161
710296729921429505,2016-03-17 02:48:31,2560,828,3768821,120161
710283270106132480,2016-03-17 01:55:02,2298,578,3768821,120161
710272297844797440,2016-03-17 01:11:26,4911,1414,3768821,120161
710269109699739648,2016-03-17 00:58:46,2597,1255,3768821,120161
710153181850935296,2016-03-16 17:18:07,3141,1001,3768821,120161
710140971284037632,2016-03-16 16:29:35,2999,1000,3768821,120161
710117014656950272,2016-03-16 14:54:24,5975,2224,3768821,120161
709918798883774466,2016-03-16 01:46:45,3235,1207,3768822,120161
709901256215666688,2016-03-16 00:37:03,730,112,3768822,120161
709852847387627521,2016-03-15 21:24:41,3803,1331,3768823,120161
709566166965075968,2016-03-15 02:25:31,3846,1363,3768823,120161
709556954897764353,2016-03-15 01:48:55,3575,1196,3768823,120161
709519240576036864,2016-03-14 23:19:03,1612,276,3768824,120161
709449600415961088,2016-03-14 18:42:20,2417,663,3768824,120161
709409458133323776,2016-03-14 16:02:49,2836,782,3768824,120161
709225125749587968,2016-03-14 03:50:21,2604,643,3768824,120161
709207347839836162,2016-03-14 02:39:42,13684,6529,3768824,120161
709198395643068416,2016-03-14 02:04:08,2623,716,3768824,120161
709179584944730112,2016-03-14 00:49:23,2200,760,3768825,120161
709158332880297985,2016-03-13 23:24:56,2224,469,3768824,120161
709042156699303936,2016-03-13 15:43:18,5174,1853,3768825,120161
708853462201716736,2016-03-13 03:13:29,1934,741,3768825,120161
708845821941387268,2016-03-13 02:43:08,3217,1008,3768825,120161
708834316713893888,2016-03-13 01:57:25,1848,568,3768825,120161
708810915978854401,2016-03-13 00:24:26,17967,7800,3768825,120161
708738143638450176,2016-03-12 19:35:15,2984,914,3768825,120161
708711088997666817,2016-03-12 17:47:45,2771,829,3768825,120161
708479650088034305,2016-03-12 02:28:06,2756,760,3768825,120161
708469915515297792,2016-03-12 01:49:25,3343,921,3768825,120161
708400866336894977,2016-03-11 21:15:02,17430,11279,3768825,120161
708356463048204288,2016-03-11 18:18:36,3907,1511,3768825,120161
708349470027751425,2016-03-11 17:50:48,2552,829,3768825,120161
708149363256774660,2016-03-11 04:35:39,4639,1722,3768825,120161
708130923141795840,2016-03-11 03:22:23,3682,935,3768825,120161
708119489313951744,2016-03-11 02:36:57,2924,1101,3768825,120161
708109389455101952,2016-03-11 01:56:49,2109,606,3768826,120161
708026248782585858,2016-03-10 20:26:26,4772,2158,3768827,120161
707995814724026368,2016-03-10 18:25:30,3372,1268,3768827,120161
707983188426153984,2016-03-10 17:35:20,52,2,3768828,120161
707969809498152960,2016-03-10 16:42:10,2932,1090,3768828,120161
707776935007539200,2016-03-10 03:55:45,3570,1072,3768828,120161
707741517457260545,2016-03-10 01:35:01,2706,691,3768828,120161
707738799544082433,2016-03-10 01:24:13,4471,2769,3768828,120161
707693576495472641,2016-03-09 22:24:31,3739,1121,3768828,120161
707629649552134146,2016-03-09 18:10:30,2823,988,3768828,120161
707610948723478529,2016-03-09 16:56:11,18484,7196,3768828,120161
707420581654872064,2016-03-09 04:19:44,2487,785,3768828,120161
707411934438625280,2016-03-09 03:45:22,2475,670,3768830,120161
707387676719185920,2016-03-09 02:08:59,3823,1478,3768830,120161
707377100785885184,2016-03-09 01:26:57,3585,1208,3768831,120161
707315916783140866,2016-03-08 21:23:50,2691,725,3768831,120161
707297311098011648,2016-03-08 20:09:54,3008,901,3768832,120161
707059547140169728,2016-03-08 04:25:07,2790,754,3768832,120161
707038192327901184,2016-03-08 03:00:15,2391,897,3768833,120161
707021089608753152,2016-03-08 01:52:18,4424,1535,3768833,120161
707014260413456384,2016-03-08 01:25:10,2496,659,3768833,120161
706904523814649856,2016-03-07 18:09:06,15879,8780,3768833,120161
706901761596989440,2016-03-07 17:58:08,2255,676,3768833,120161
706681918348251136,2016-03-07 03:24:33,3608,1091,3768833,120161
706644897839910912,2016-03-07 00:57:27,2804,1220,3768833,120161
706593038911545345,2016-03-06 21:31:22,2350,716,3768833,120161
706538006853918722,2016-03-06 17:52:42,3757,1574,3768833,120161
706516534877929472,2016-03-06 16:27:23,3388,1147,3768833,120161
706346369204748288,2016-03-06 05:11:12,3755,1030,3768833,120161
706310011488698368,2016-03-06 02:46:44,23355,8987,3768833,120161
706291001778950144,2016-03-06 01:31:11,1850,521,3768833,120161
706265994973601792,2016-03-05 23:51:49,2964,1027,3768833,120161
706169069255446529,2016-03-05 17:26:40,4269,2497,3768834,120161
706166467411222528,2016-03-05 17:16:20,5605,1811,3768834,120161
706153300320784384,2016-03-05 16:24:01,1627,432,3768834,120161
705975130514706432,2016-03-05 04:36:02,3386,838,3768833,120161
705970349788291072,2016-03-05 04:17:02,3424,1005,3768834,120161
705898680587526145,2016-03-04 23:32:15,2582,640,3768835,120161
705786532653883392,2016-03-04 16:06:36,2125,592,3768835,120161
705591895322394625,2016-03-04 03:13:11,3453,1301,3768835,120161
705475953783398401,2016-03-03 19:32:29,3220,1042,3768836,120161
705442520700944385,2016-03-03 17:19:38,4860,1850,3768836,120161
705428427625635840,2016-03-03 16:23:38,4173,1924,3768836,120161
705239209544720384,2016-03-03 03:51:44,3271,848,3768836,120161
705223444686888960,2016-03-03 02:49:06,2816,898,3768836,120161
705102439679201280,2016-03-02 18:48:16,2339,580,3768836,120161
705066031337840642,2016-03-02 16:23:36,2363,680,3768836,120161
704871453724954624,2016-03-02 03:30:25,4564,1244,3768836,120161
704859558691414016,2016-03-02 02:43:09,2452,609,3768836,120161
704847917308362754,2016-03-02 01:56:53,5571,1722,3768836,120161
704819833553219584,2016-03-02 00:05:17,2886,1130,3768836,120161
704761120771465216,2016-03-01 20:11:59,7243,3244,3768836,120161
704499785726889984,2016-03-01 02:53:32,3196,1119,3768836,120161
704491224099647488,2016-03-01 02:19:31,835,97,3768836,120161
704480331685040129,2016-03-01 01:36:14,3707,1193,3768836,120161
704364645503647744,2016-02-29 17:56:32,8761,3972,3768836,120161
704347321748819968,2016-02-29 16:47:42,1722,390,3768838,120161
704134088924532736,2016-02-29 02:40:23,1649,518,3768838,120161
704113298707505153,2016-02-29 01:17:46,2022,629,3768839,120161
704054845121142784,2016-02-28 21:25:30,3193,1023,3768840,120161
703774238772166656,2016-02-28 02:50:28,2015,523,3768840,120161
703769065844768768,2016-02-28 02:29:55,3609,1267,3768840,120161
703631701117943808,2016-02-27 17:24:05,2840,766,3768840,120161
703611486317502464,2016-02-27 16:03:45,4214,1698,3768840,120161
703425003149250560,2016-02-27 03:42:44,4153,1554,3768840,120161
703407252292673536,2016-02-27 02:32:12,2677,779,3768840,120161
703382836347330562,2016-02-27 00:55:11,3821,1280,3768840,120161
703356393781329922,2016-02-26 23:10:06,2079,429,3768840,120161
703268521220972544,2016-02-26 17:20:56,2143,617,3768841,120161
703079050210877440,2016-02-26 04:48:02,8044,3480,3768841,120161
703041949650034688,2016-02-26 02:20:37,28862,14089,3768841,120161
702932127499816960,2016-02-25 19:04:13,2813,807,3768841,120161
702899151802126337,2016-02-25 16:53:11,1765,504,3768841,120161
702684942141153280,2016-02-25 02:42:00,3508,1212,3768842,120161
702671118226825216,2016-02-25 01:47:04,2390,632,3768842,120161
702598099714314240,2016-02-24 20:56:55,11278,3691,3768842,120161
702539513671897089,2016-02-24 17:04:07,3122,1083,3768842,120161
702332542343577600,2016-02-24 03:21:41,3483,1740,3768843,120161
702321140488925184,2016-02-24 02:36:23,3590,1150,3768845,120161
702276748847800320,2016-02-23 23:39:59,2695,855,3769001,120160
702217446468493312,2016-02-23 19:44:20,5243,1515,3768845,120161
701981390485725185,2016-02-23 04:06:20,3740,1102,3768845,120161
701952816642965504,2016-02-23 02:12:47,4146,1146,3768845,120161
701889187134500865,2016-02-22 21:59:57,3890,1553,3768845,120161
701805642395348998,2016-02-22 16:27:58,3738,1890,3768846,120161
701601587219795968,2016-02-22 02:57:08,2286,521,3768846,120161
701570477911896070,2016-02-22 00:53:31,3068,1050,3768846,120161
701545186879471618,2016-02-21 23:13:01,2892,678,3768846,120161
701214700881756160,2016-02-21 01:19:47,13398,5779,3768846,120161
